movieId,title,genres,clean_title,release_year,imdbId,tmdbId,imdb_id_str,rating_count,mean_rating,rating_std,first_rating_at,last_rating_at,tag_count,unique_tag_count,top_tags,genome_tag_coverage,top_genome_tags,item_id,rating_count_test,rating_count_train,rating_count_validation,wikidata_uri,title_wikidata,country,original_language,language_of_work,production_company,production_company_country,production_company_hq_country,publication_date,has_mpnet_json,has_clip_json,has_mpnet_matrix,has_clip_matrix
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller,"Usual Suspects, The",1995.0,114814,629.0,tt0114814,2357.0,4.37165888841748,0.7204645071093838,1996-03-27 07:35:08,2015-03-29 06:21:50,891.0,117.0,twist ending | kevin spacey | suspense | complicated | organized crime | heist | excellent script | conspiracy,5.0,oscar (best supporting actor) | surprise ending | plot twist | twists & turns | twist ending,45.0,4710.0,37635.0,4661.0,http://www.wikidata.org/entity/Q132351,The Usual Suspects,['United States'],['English'],[],['PolyGram Filmed Entertainment'],['United Kingdom'],['United States'],1996-01-18T00:00:00Z,True,True,True,True
51,Guardian Angel (1994),Action|Drama|Thriller,Guardian Angel,1994.0,109950,117164.0,tt0109950,2.0,1.75,1.7677669529663689,1996-07-02 00:09:43,2007-10-17 01:09:23,0.0,0.0,,0.0,,46.0,1.0,23.0,3.0,http://www.wikidata.org/entity/Q125867266,Guardian Angel,['United States'],['English'],[],[],[],[],1994-11-22T00:00:00Z,True,True,True,True
52,Mighty Aphrodite (1995),Comedy|Drama|Romance,Mighty Aphrodite,1995.0,113819,11448.0,tt0113819,457.0,3.560175054704595,0.898457725815813,1996-04-04 13:34:39,2015-01-21 21:39:01,15.0,8.0,woody allen | adoption | prostitution | seen at the cinema | watched 1995 | oscar (best supporting actress) | clv | erlend's dvds,5.0,adoption | oscar (best supporting actress) | oscar (best actress) | oscar (best actor) | oscar,47.0,960.0,7425.0,935.0,http://www.wikidata.org/entity/Q1354109,Mighty Aphrodite,['United States'],['English'],[],['Miramax'],"['Canada', 'United States']","['Canada', 'United States']",1996-08-15T00:00:00Z,True,True,True,True
53,Lamerica (1994),Adventure|Drama,Lamerica,1994.0,110299,49133.0,tt0110299,5.0,4.0,1.224744871391589,1996-07-02 00:06:45,2000-10-12 05:16:08,4.0,4.0,immigrants | gianni amelio | netflix on hold | not perrot library,5.0,poverty | criterion | giant robots | greed | melancholic,,0.0,0.0,0.0,,,[],[],[],[],[],[],,True,True,False,False
54,"Big Green, The (1995)",Children|Comedy,"Big Green, The",1995.0,112499,26441.0,tt0112499,55.0,2.890909090909091,1.129121705094639,1996-03-20 08:24:08,2012-12-17 21:31:49,2.0,2.0,holly goldberg sloan | soccer,5.0,sports | kids | football | underdog | soccer,48.0,111.0,763.0,82.0,http://www.wikidata.org/entity/Q753676,The Big Green,['United States'],['English'],[],"['Caravan Pictures', 'Roger Birnbaum Productions', 'Walt Disney Pictures']",['United States'],['United States'],1995-09-29T00:00:00Z,True,True,True,True
55,Georgia (1995),Drama,Georgia,1995.0,113158,97406.0,tt0113158,52.0,3.2596153846153846,0.8488191602558793,1996-07-02 00:01:44,2005-05-13 23:15:19,2.0,2.0,musicians | 100 essential female performances,5.0,musicians | sisters | good soundtrack | relationships | rock and roll,49.0,101.0,747.0,91.0,http://www.wikidata.org/entity/Q1509291,Georgia,"['France', 'United States']",['English'],[],[],[],[],1996-09-19T00:00:00Z,True,True,True,True
56,Kids of the Round Table (1995),Adventure|Children|Fantasy,Kids of the Round Table,1995.0,113541,124057.0,tt0113541,3.0,1.5,1.3228756555322954,1996-07-02 00:09:21,2007-10-17 00:33:29,0.0,0.0,,5.0,kids | original | kids and family | predictable | cute,,0.0,0.0,0.0,,,[],[],[],[],[],[],,True,True,False,False
57,Home for the Holidays (1995),Drama,Home for the Holidays,1995.0,113321,9089.0,tt0113321,128.0,3.47265625,0.9522220051265587,1996-03-16 07:48:13,2012-03-10 22:48:07,7.0,5.0,dysfunctional family | robert downey jr | lovable | jodie foster | boring,5.0,dysfunctional family | robert downey jr | off-beat comedy | holiday | drama,,0.0,0.0,0.0,,,[],[],[],[],[],[],,True,True,False,False
58,"Postman, The (Postino, Il) (1994)",Comedy|Drama|Romance,"Postman, The (Postino, Il)",1994.0,110877,11010.0,tt0110877,620.0,3.9741935483870967,0.9964290820870022,1996-03-19 23:35:39,2014-09-02 12:49:49,45.0,16.0,poetry | italian bittersweet romance | poets | beautifully filmed | writers | pablo neruda | writing | italian love story,5.0,beautifully filmed | beautiful scenery | melancholic | love story | scenic,50.0,1197.0,9194.0,1158.0,http://www.wikidata.org/entity/Q258647,Il Postino: The Postman,"['Belgium', 'France', 'Italy']","['Italian', 'Spanish']",[],"['Cecchi Gori Group', 'Medusa Film']",['Italy'],['Italy'],1995-12-07T00:00:00Z,True,True,True,True
59,"Confessional, The (Confessionnal, Le) (1995)",Drama|Mystery,"Confessional, The (Confessionnal, Le)",1995.0,112714,99040.0,tt0112714,5.0,3.0,1.224744871391589,1996-07-02 00:09:21,2006-04-26 08:14:07,2.0,2.0,1.5 | robert lepage,5.0,criterion | enigmatic | hitchcock | original | golden palm,,0.0,0.0,0.0,,,[],[],[],[],[],[],,True,True,False,False
60,"Indian in the Cupboard, The (1995)",Adventure|Children|Fantasy,"Indian in the Cupboard, The",1995.0,113419,11359.0,tt0113419,280.0,3.080357142857143,1.0683487481244345,1996-03-29 17:04:19,2015-01-04 06:48:42,7.0,5.0,based on book | frank oz | steve coogan | indians | magic,5.0,indians | based on book | magic | based on a book | adapted from:book,51.0,667.0,4987.0,659.0,http://www.wikidata.org/entity/Q1194561,The Indian in the Cupboard,['United States'],['English'],[],['The Kennedy/Marshall Company'],['United States'],['United States'],1996-06-14T00:00:00Z,True,True,True,True
61,Eye for an Eye (1996),Drama|Thriller,Eye for an Eye,1996.0,116260,17182.0,tt0116260,123.0,3.4146341463414633,0.9226372506036806,1996-04-23 14:27:20,2011-07-24 21:53:15,3.0,3.0,john schlesinger | vigilante | clv,5.0,vigilante | vigilantism | revenge | vengeance | justice,52.0,209.0,1837.0,235.0,http://www.wikidata.org/entity/Q760229,Eye for an Eye,['United States'],['English'],[],['Paramount Pictures'],['United States'],['United States'],1996-04-25T00:00:00Z,True,True,True,True
62,Mr. Holland's Opus (1995),Drama,Mr. Holland's Opus,1995.0,113862,2054.0,tt0113862,991.0,3.7527749747729566,0.9852087246521323,1996-02-28 09:32:15,2015-03-10 03:22:42,52.0,30.0,inspirational | music | emotion | sappy | richard dreyfuss | high school | teacher | education,5.0,music | mentor | teacher | musicians | classical music,53.0,1866.0,15581.0,1934.0,http://www.wikidata.org/entity/Q564893,Mr. Holland's Opus,['United States'],['English'],[],"['Hollywood Pictures', 'Interscope Films', 'PolyGram Filmed Entertainment']","['United Kingdom', 'United States']",['United States'],1996-04-04T00:00:00Z,True,True,True,True
63,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),Comedy|Crime,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,1996.0,116126,10607.0,tt0116126,104.0,2.8509615384615383,1.2654478613394085,1996-03-16 08:03:21,2015-02-17 22:48:21,7.0,4.0,wayans brothers | goofy | parody | funny when your 10. less funny when your not.,5.0,spoof | parody | funniest movies | comedy | goofy,54.0,244.0,1872.0,218.0,http://www.wikidata.org/entity/Q1619928,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,['United States'],['English'],[],"['Island Records', 'Keenen Ivory Wayans']",['Jamaica'],['United Kingdom'],1997-07-03T00:00:00Z,True,True,True,True
64,Two if by Sea (1996),Comedy|Romance,Two if by Sea,1996.0,118002,19760.0,tt0118002,85.0,2.8294117647058825,0.9896877248491499,1996-06-17 11:52:04,2012-12-14 00:17:12,2.0,2.0,sandra bullock | bill bennett,5.0,romantic comedy | life philosophy | sarcasm | original | great,55.0,233.0,1657.0,196.0,http://www.wikidata.org/entity/Q1519553,Two If by Sea,['United States'],['English'],[],[],[],[],1996-04-04T00:00:00Z,True,True,True,True
65,Bio-Dome (1996),Comedy,Bio-Dome,1996.0,115683,9536.0,tt0115683,253.0,2.3873517786561265,1.2019156760885428,1996-03-16 07:48:12,2014-11-02 03:04:01,12.0,10.0,pauly shore | polly shore | buddy comedy | stephen baldwin | can't remember | nostalgia critic | not funny | jason bloom,5.0,stupid | stupidity | goofy | dumb but funny | dumb,56.0,472.0,3915.0,477.0,http://www.wikidata.org/entity/Q2067539,Bio-Dome,['United States'],['English'],[],[],[],[],1996-01-01T00:00:00Z,True,True,True,True
66,Lawnmower Man 2: Beyond Cyberspace (1996),Action|Sci-Fi|Thriller,Lawnmower Man 2: Beyond Cyberspace,1996.0,116839,11525.0,tt0116839,126.0,2.126984126984127,1.1453148177448995,1996-07-02 00:08:10,2010-10-30 11:18:19,5.0,3.0,crap | imdb bottom 100 | cyberpunk,5.0,virtual reality | horrible | special effects | bad acting | bad plot,57.0,243.0,1886.0,242.0,http://www.wikidata.org/entity/Q290811,Lawnmower Man 2: Beyond Cyberspace,['United States'],['English'],[],[],[],[],1996-01-01T00:00:00Z,True,True,True,True
67,Two Bits (1995),Drama,Two Bits,1995.0,114753,40628.0,tt0114753,9.0,3.4444444444444446,0.7264831572567788,1996-07-02 00:09:43,2006-10-04 13:24:53,3.0,3.0,al pacino | coming of age | perrot library,5.0,coming of age | homeless | life & death | dreams | mentor,58.0,14.0,139.0,17.0,http://www.wikidata.org/entity/Q2546088,Two Bits,['United States'],['English'],[],[],[],[],1995-11-22T00:00:00Z,True,True,True,True
68,French Twist (Gazon maudit) (1995),Comedy|Romance,French Twist (Gazon maudit),1995.0,113149,4482.0,tt0113149,61.0,3.442622950819672,0.8855241416610171,1996-04-27 20:33:15,2008-12-12 14:43:39,7.0,6.0,bisexual | vhs | nudity (full frontal - notable) | love triangle | nudity (full frontal) | queer,5.0,lesbian | adultery | cheating | spanish | sexy,,0.0,0.0,0.0,,,[],[],[],[],[],[],,True,True,False,False
69,Friday (1995),Comedy,Friday,1995.0,113118,10634.0,tt0113118,215.0,3.6,1.0691074100414826,1996-03-28 15:05:40,2015-01-25 21:12:05,30.0,14.0,ice cube | friendship | chris tucker | funny | great soundtrack | stupid last comment | ghetto | stoner,5.0,weed | comedy | funny | marijuana | chris tucker,59.0,430.0,3477.0,381.0,http://www.wikidata.org/entity/Q673486,Friday,['United States'],['English'],[],['New Line Cinema'],['United States'],['United States'],1995-01-01T00:00:00Z,True,True,True,True
70,From Dusk Till Dawn (1996),Action|Comedy|Horror|Thriller,From Dusk Till Dawn,1996.0,116367,755.0,tt0116367,657.0,3.232115677321157,1.0730572058777499,1996-04-02 15:27:34,2015-02-08 00:38:22,302.0,66.0,quentin tarantino | vampires | cult classic | cult film | violence | twist ending | george clooney | tarantino,5.0,splatter | vampires | vampire | bloody | cult classic,,0.0,0.0,0.0,,,[],[],[],[],[],[],,True,True,False,False
71,Fair Game (1995),Action,Fair Game,1995.0,113010,11859.0,tt0113010,54.0,2.3981481481481484,1.1005128719881472,1996-04-20 23:33:06,2010-12-16 08:52:17,1.0,1.0,nudity (topless),5.0,action | good action | bad plot | action packed | chase,,0.0,0.0,0.0,,,[],[],[],[],[],[],,True,True,False,False
72,Kicking and Screaming (1995),Comedy|Drama,Kicking and Screaming,1995.0,113537,28387.0,tt0113537,67.0,3.373134328358209,1.0125847648098014,1996-05-17 14:54:57,2014-12-08 19:27:43,30.0,21.0,noah baumbach | coming-of-age | criterion | talky | wistful | wry | literate | chris eigeman,5.0,college | dialogue driven | dialogue | criterion | talky,60.0,129.0,984.0,117.0,http://www.wikidata.org/entity/Q3196361,Kicking and Screaming,['United States'],['English'],[],[],[],[],1995-01-01T00:00:00Z,True,True,True,True
73,"Misérables, Les (1995)",Drama|War,"Misérables, Les",1995.0,113828,48750.0,tt0113828,148.0,3.8074324324324325,1.0698776849293052,1996-05-23 18:12:21,2013-06-07 18:51:19,12.0,11.0,world war ii | foreign language | opera | jewish | lawyer | adapted from:book | author:victor hugo | claude lelouch,5.0,adapted from:book | world war ii | beautifully filmed | jews | story,,0.0,0.0,0.0,,,[],[],[],[],[],[],,True,True,False,False
74,Bed of Roses (1996),Drama|Romance,Bed of Roses,1996.0,115644,20927.0,tt0115644,173.0,3.3294797687861273,1.0530124372020833,1996-03-16 07:52:08,2012-12-15 01:19:34,8.0,5.0,chick flick | romance | girlie movie | mary stuart masterson | predictable,5.0,romantic | love story | chick flick | romantic comedy | romance,61.0,340.0,2826.0,348.0,http://www.wikidata.org/entity/Q502882,Bed of Roses,['United States'],['English'],[],['New Line Cinema'],['United States'],['United States'],1996-05-23T00:00:00Z,True,True,True,True
75,Big Bully (1996),Comedy|Drama,Big Bully,1996.0,115676,36929.0,tt0115676,24.0,2.4166666666666665,1.1671841502435296,1996-07-02 00:09:43,2012-12-17 21:31:58,2.0,2.0,steve miner | golden raspberry (worst actor),5.0,bullying | arnold | childhood | original | predictable,62.0,61.0,434.0,63.0,http://www.wikidata.org/entity/Q4905397,Big Bully,['United States'],['English'],[],['Morgan Creek Entertainment'],['United States'],['United States'],1996-01-01T00:00:00Z,True,True,True,True
76,Screamers (1995),Action|Sci-Fi|Thriller,Screamers,1995.0,114367,9102.0,tt0114367,167.0,3.086826347305389,0.9150384084508104,1996-04-13 12:34:51,2014-09-30 19:48:02,38.0,10.0,philip k. dick | artificial intelligence | post apocalyptic | horror | so bad it's good | post-apocalyptic | to see: b-grade horror | robots,5.0,sci-fi | scifi | futuristic | robots | sci fi,63.0,312.0,2728.0,340.0,http://www.wikidata.org/entity/Q555995,Screamers,"['Canada', 'Japan', 'United States']",['English'],[],['Triumph Films'],[],['United States'],1997-01-14T00:00:00Z,True,True,True,True
77,Nico Icon (1995),Documentary,Nico Icon,1995.0,113973,124626.0,tt0113973,12.0,3.3333333333333335,0.8876253645985945,1996-07-02 00:05:21,2001-12-09 05:17:57,5.0,5.0,biopic | enigmatic | music | performer | the velvet underground,5.0,music | musicians | documentary | artist | original,64.0,21.0,180.0,20.0,http://www.wikidata.org/entity/Q3339863,Nico Icon,['United States'],['English'],[],[],[],[],1995-01-01T00:00:00Z,True,True,True,True
78,"Crossing Guard, The (1995)",Action|Crime|Drama|Thriller,"Crossing Guard, The",1995.0,112744,27526.0,tt0112744,63.0,3.126984126984127,0.8658775800394368,1996-07-02 00:07:20,2012-05-14 08:45:30,5.0,5.0,nudity (topless) | jack nicholson | sean penn | revenge,5.0,vengeance | redemption | guilt | death | original,65.0,111.0,1006.0,109.0,http://www.wikidata.org/entity/Q1141286,The Crossing Guard,['United States'],['English'],[],['Miramax'],"['Canada', 'United States']","['Canada', 'United States']",1996-01-18T00:00:00Z,True,True,True,True
79,"Juror, The (1996)",Drama|Thriller,"Juror, The",1996.0,116731,9623.0,tt0116731,281.0,3.211743772241993,0.9940020939033728,1996-02-28 09:32:14,2014-10-17 03:45:12,3.0,3.0,nudity (topless) | brian gibson,5.0,mafia | tom clancy | thriller | murder | twists & turns,66.0,527.0,4463.0,545.0,http://www.wikidata.org/entity/Q1475275,The Juror,['United States'],['English'],[],['Columbia Pictures'],['United States'],['United States'],1996-05-30T00:00:00Z,True,True,True,True
80,"White Balloon, The (Badkonake sefid) (1995)",Children|Drama,"White Balloon, The (Badkonake sefid)",1995.0,112445,46785.0,tt0112445,22.0,3.8181818181818183,1.018232064313699,1996-06-10 10:36:09,2010-01-08 03:06:03,16.0,16.0,children | different | lost classic | jafar panahi | cultural customs and traditions | girl | goldfish | money,5.0,children | iran | childhood | money | criterion,67.0,52.0,474.0,49.0,http://www.wikidata.org/entity/Q2355570,The White Balloon,['Iran'],['Persian'],[],['Mikado'],[],[],1995-01-01T00:00:00Z,True,True,True,True
81,Things to Do in Denver When You're Dead (1995),Crime|Drama|Romance,Things to Do in Denver When You're Dead,1995.0,114660,400.0,tt0114660,155.0,3.2225806451612904,0.9689027390841537,1996-04-04 13:34:39,2014-04-11 02:02:20,19.0,18.0,recommendz top pick | assassin | 23-5-2007 | colorado | own | stylish | noirish | underrated,5.0,crime gone awry | organized crime | gangsters | gangster | hitman,68.0,335.0,2595.0,279.0,http://www.wikidata.org/entity/Q1169589,Things to Do in Denver When You're Dead,['United States'],['English'],[],['Miramax'],"['Canada', 'United States']","['Canada', 'United States']",1996-04-18T00:00:00Z,True,True,True,True
82,Antonia's Line (Antonia) (1995),Comedy|Drama,Antonia's Line (Antonia),1995.0,112379,880.0,tt0112379,140.0,3.95,1.0445128980747933,1996-04-13 12:34:51,2011-01-04 16:06:08,25.0,18.0,strong woman | nudity (full frontal) | intellectual | lesbian | mathematics | netflix | toronto film festival winner | mathematician,5.0,oscar (best foreign language film) | women | intellectual | relationships | life & death,69.0,233.0,2056.0,249.0,http://www.wikidata.org/entity/Q155089,Antonia's Line,['Netherlands'],['Dutch'],[],[],[],[],1995-05-19T00:00:00Z,True,True,True,True
83,Once Upon a Time... When We Were Colored (1995),Drama|Romance,Once Upon a Time... When We Were Colored,1995.0,114039,146599.0,tt0114039,29.0,3.4827586206896552,0.9863601796204503,1996-07-01 23:58:38,2007-11-29 21:40:18,7.0,7.0,3 | tim reid | based on a book | biography | mississippi | racism | segregation,5.0,segregation | visually appealing | race issues | holocaust | biography,,0.0,0.0,0.0,,,[],[],[],[],[],[],,True,True,False,False
84,Last Summer in the Hamptons (1995),Comedy|Drama,Last Summer in the Hamptons,1995.0,113612,188588.0,tt0113612,13.0,3.269230769230769,0.5991446895152781,1996-07-02 00:09:21,2006-02-19 22:56:06,0.0,0.0,,5.0,unusual plot structure | original | family | relationships | secrets,70.0,16.0,126.0,16.0,http://www.wikidata.org/entity/Q6494683,Last Summer in the Hamptons,['United States'],['English'],[],[],[],[],1995-01-01T00:00:00Z,True,True,True,True
